Date,Open,High,Low,Close,Adj Close,Volume
1995-07-25,6.399349,6.605356,6.301460,6.560064,5.116652,4742379
1995-07-26,6.513310,6.636038,6.513310,6.574674,5.128046,2552704
1995-07-27,6.574674,6.894641,6.330681,6.773375,5.283028,2495210
1995-07-28,6.647726,6.863960,6.529382,6.802596,5.305820,1667306
1995-07-31,7.100648,7.167856,6.773375,6.818667,5.318355,1921098
1995-08-01,6.866882,6.878570,6.408116,6.415421,5.003835,1020096
1995-08-02,6.530843,6.543992,6.164122,6.164122,4.807828,918250
1995-08-03,6.121752,6.194804,6.012174,6.026784,4.700710,1377376
1995-08-04,6.136362,6.148051,5.661525,5.661525,4.415819,2884523
1995-08-07,5.722888,5.996103,5.722888,5.874836,4.582195,1553141
1995-08-08,6.077921,6.159739,5.874836,5.996103,4.676780,1120298
1995-08-09,6.019479,6.026784,5.874836,5.874836,4.582195,440234
1995-08-10,5.873375,5.924512,5.692207,5.706817,4.451146,246400
1995-08-11,5.814934,5.996103,5.798862,5.798862,4.522937,616000
1995-08-14,5.917207,6.042856,5.798862,6.042856,4.713245,1707552
1995-08-15,6.077921,6.118830,5.936200,6.026784,4.700710,1544928
1995-08-16,6.253245,6.498700,6.148051,6.392044,4.985601,960138
1995-08-17,6.361362,6.484090,6.361362,6.377434,4.974205,1183541
1995-08-18,6.443181,6.453408,6.361362,6.361362,4.961670,36960
1995-08-21,6.326297,6.346752,5.829544,5.829544,4.546868,489514
1995-08-22,5.844155,5.936200,5.677596,5.936200,4.630056,1167114
1995-08-23,6.004869,6.178732,5.905518,6.042856,4.713245,974101
1995-08-24,6.034090,6.042856,5.868992,5.936200,4.630056,228330
1995-08-25,6.034090,6.042856,5.936200,5.965421,4.652848,1357664
1995-08-28,5.931817,6.057466,5.874836,5.874836,4.582195,854186
1995-08-29,5.858765,5.950810,5.540259,5.722888,4.463680,1954773
1995-08-30,5.771103,5.874836,5.677596,5.692207,4.439750,757269
1995-08-31,5.712661,5.798862,5.692207,5.737499,4.475075,514976
1995-09-01,5.814934,5.950810,5.813473,5.905518,4.606127,258720
1995-09-05,5.936200,6.285388,5.936200,6.285388,4.902413,559328
1995-09-06,6.340908,6.408116,6.209414,6.301460,4.914949,1126869
1995-09-07,6.297077,6.377434,6.240096,6.285388,4.902413,477194
1995-09-08,6.238635,6.346752,6.209414,6.270778,4.891018,40245
1995-09-11,6.209414,6.695940,6.209414,6.574674,5.128046,618464
1995-09-12,6.662336,6.802596,6.330681,6.392044,4.985601,397525
1995-09-13,6.370129,6.468018,6.316070,6.316070,4.926343,671850
1995-09-14,6.311687,6.316070,6.194804,6.270778,4.891018,179872
1995-09-15,6.165583,6.178732,5.920129,5.996103,4.676780,654602
1995-09-18,5.917207,6.057466,5.782791,5.889447,4.593592,1117013
1995-09-19,5.889447,6.042856,5.889447,5.996103,4.676780,5069269
1995-09-20,6.136362,6.178732,6.057466,6.057466,4.724640,418880
1995-09-21,6.004869,6.102758,5.965421,5.981492,4.665383,992170
1995-09-22,5.961038,6.001947,5.706817,5.753570,4.487610,432842
1995-09-25,5.566557,5.692207,5.524187,5.570940,4.345165,593002
1995-09-26,5.771103,5.782791,5.600161,5.608927,4.374793,774517
1995-09-27,5.537336,5.616233,4.657791,5.205681,4.060274,1974485
1995-09-28,5.220291,5.448213,5.220291,5.341557,4.166255,1023381
1995-09-29,5.595778,5.722888,5.341557,5.341557,4.166255,932213
1995-10-02,5.376622,5.448213,4.779057,4.840421,3.775382,506762
1995-10-03,4.855031,4.995291,4.855031,4.931005,3.846036,2758037
1995-10-04,4.894479,4.992369,4.885713,4.885713,3.810709,151946
1995-10-05,4.938311,4.976298,4.840421,4.869642,3.798173,254613
1995-10-06,4.961687,5.099025,4.961687,4.961687,3.869966,1471008
1995-10-09,4.952921,4.961687,4.855031,4.855031,3.786778,128128
1995-10-10,4.865259,4.869642,4.504382,4.764447,3.716125,560149
1995-10-11,4.855031,5.158927,4.855031,4.961687,3.869966,510048
1995-10-12,5.084414,5.174999,5.082953,5.174999,4.036342,320320
1995-10-13,5.113635,5.220291,5.113635,5.113635,3.988480,1835680
1995-10-16,5.201298,5.205681,4.992369,5.023051,3.917828,2468106
1995-10-17,5.259739,5.464285,5.174999,5.464285,4.261978,840224
1995-10-18,5.844155,6.057466,5.829544,5.996103,4.676780,3057003
1995-10-19,5.887986,5.981492,5.524187,5.524187,4.308699,1162186
1995-10-20,5.537336,5.737499,5.509577,5.646914,4.404423,1321525
1995-10-23,5.646914,5.920129,5.646914,5.920129,4.617521,1355200
1995-10-24,5.961038,6.330681,5.936200,6.118830,4.772503,982314
1995-10-25,6.165583,6.178732,5.950810,5.996103,4.676780,404096
1995-10-26,5.902596,5.905518,5.753570,5.844155,4.558266,320320
1995-10-27,5.722888,5.860226,5.722888,5.782791,4.510402,327712
1995-10-30,5.844155,5.950810,5.813473,5.950810,4.641451,586432
1995-10-31,5.961038,6.042856,5.905518,6.042856,4.713245,1335488
1995-11-01,6.034090,6.042856,5.889447,6.012174,4.689315,290752
1995-11-02,5.902596,5.996103,5.889447,5.965421,4.652848,1509610
1995-11-03,5.931817,6.072077,5.889447,5.996103,4.676780,941248
1995-11-06,5.965421,6.042856,5.965421,6.042856,4.713245,1842250
1995-11-07,5.829544,5.905518,5.661525,5.661525,4.415819,463232
1995-11-08,5.829544,5.829544,5.661525,5.798862,4.522937,157696
1995-11-09,5.844155,5.936200,5.798862,5.798862,4.522937,372064
1995-11-10,5.814934,5.874836,5.782791,5.782791,4.510402,41888
1995-11-13,5.698051,5.706817,5.494966,5.494966,4.285908,304714
1995-11-14,5.288960,5.372239,5.234901,5.312336,4.143462,1048842
1995-11-15,5.318181,5.357629,5.265583,5.265583,4.106996,69813
1995-11-16,5.296265,5.600161,5.296265,5.509577,4.297304,284181
1995-11-17,5.478895,5.661525,5.478895,5.540259,4.321234,722773
1995-11-20,5.551947,5.692207,5.312336,5.394155,4.207278,729344
1995-11-21,5.303570,5.433603,5.082953,5.220291,4.071669,436128
1995-11-22,5.245129,5.250973,5.189609,5.234901,4.083064,117450
1995-11-24,5.250973,5.294804,5.250973,5.294804,4.129787,119914
1995-11-27,5.391233,5.402921,5.250973,5.296265,4.130927,1149045
1995-11-28,5.230518,5.234901,5.174999,5.220291,4.071669,214368
1995-11-29,5.303570,5.433603,5.296265,5.296265,4.130927,608608
1995-11-30,5.362012,5.372239,5.113635,5.129707,4.001016,283360
1995-12-01,5.142856,5.174999,5.113635,5.113635,3.988480,720309
1995-12-04,5.025973,5.025973,4.657791,4.779057,3.727520,2087008
1995-12-05,4.923700,4.998213,4.869642,4.976298,3.881361,1574496
1995-12-06,5.201298,5.388311,4.869642,4.900324,3.822105,3058645
1995-12-07,4.865259,4.869642,4.565746,4.687012,3.655728,596288
1995-12-08,4.777596,4.900324,4.748376,4.779057,3.727520,1390517
1995-12-11,4.850648,4.885713,4.748376,4.869642,3.798173,1668128
1995-12-12,4.909090,4.916395,4.779057,4.840421,3.775382,680064
1995-12-13,4.850648,4.925161,4.748376,4.748376,3.703590,779445
1995-12-14,4.777596,4.840421,4.733765,4.793668,3.738917,41888
1995-12-15,4.836038,4.840421,4.627109,4.748376,3.703590,2289056
1995-12-18,4.777596,4.779057,4.169804,4.231168,3.300183,1112085
1995-12-19,4.163960,4.276460,4.155194,4.245778,3.311579,3483275
1995-12-20,4.383116,4.383116,4.245778,4.292531,3.348045,1729728
1995-12-21,4.251622,4.292531,4.169804,4.200486,3.276252,1361770
1995-12-22,4.251622,4.368505,4.185876,4.245778,3.311579,930570
1995-12-26,4.185876,4.292531,4.185876,4.185876,3.264856,467338
1995-12-27,4.251622,4.261850,4.169804,4.207791,3.281949,506762
1995-12-28,4.149350,4.200486,4.017856,4.079220,3.181668,973280
1995-12-29,4.048538,4.109902,4.048538,4.048538,3.157737,172480
1996-01-02,4.105518,4.185876,4.079220,4.185876,3.264856,2356405
1996-01-03,4.353895,4.368505,4.169804,4.276460,3.335510,9935670
1996-01-04,4.413798,4.611038,4.413798,4.551135,3.549748,2777749
1996-01-05,4.865259,5.113635,4.824350,5.023051,3.917828,2735040
1996-01-08,5.478895,5.478895,5.189609,5.189609,4.047737,1065269
1996-01-09,5.230518,5.265583,4.809739,4.809739,3.751451,2120682
1996-01-10,4.836038,4.840421,4.581817,4.687012,3.655728,896896
1996-01-11,5.011363,5.068343,4.947077,5.023051,3.917828,1434048
1996-01-12,5.084414,5.174999,4.961687,5.113635,3.988480,616000
1996-01-15,5.186687,5.234901,4.947077,4.947077,3.858571,601216
1996-01-16,5.113635,5.113635,4.916395,4.976298,3.881361,763840
1996-01-17,4.894479,5.174999,4.809739,5.052272,3.940620,424629
1996-01-18,5.082953,5.082953,4.916395,4.992369,3.893897,901824
1996-01-19,5.069804,5.357629,4.992369,5.357629,4.178790,784373
1996-01-22,5.259739,5.265583,5.075648,5.144317,4.012413,568362
1996-01-23,5.144317,5.234901,5.144317,5.144317,4.012413,634890
1996-01-24,5.220291,5.312336,5.220291,5.296265,4.130927,582325
1996-01-25,5.332791,5.600161,5.205681,5.205681,4.060274,1142474
1996-01-26,5.347401,5.417531,5.281655,5.341557,4.166255,652138
1996-01-29,5.508116,5.570940,5.417531,5.464285,4.261978,1372448
1996-01-30,5.449674,5.509577,5.357629,5.388311,4.202720,977386
1996-01-31,5.405843,5.448213,5.341557,5.448213,4.249442,314570
1996-02-01,5.405843,5.646914,5.234901,5.630843,4.391888,1300992
1996-02-02,5.509577,5.630843,5.509577,5.630843,4.391888,631605
1996-02-05,5.668830,5.753570,5.570940,5.661525,4.415819,4204405
1996-02-06,5.540259,5.692207,5.540259,5.540259,4.321234,1171221
1996-02-07,5.537336,5.630843,5.357629,5.388311,4.202720,658709
1996-02-08,5.873375,5.874836,5.600161,5.722888,4.463680,1921920
1996-02-09,5.813473,5.813473,5.661525,5.661525,4.415819,276789
1996-02-12,5.600161,5.844155,5.600161,5.762336,4.494449,1061984
1996-02-13,5.654220,5.782791,5.630843,5.661525,4.415819,396704
1996-02-14,5.624999,5.649836,5.478895,5.600161,4.367956,1589280
1996-02-15,5.478895,5.494966,5.212986,5.326947,4.154859,1673056
1996-02-16,5.478895,5.570940,5.433603,5.448213,4.249442,1669770
1996-02-20,6.077921,6.361362,6.072077,6.148051,4.795293,2526421
1996-02-21,6.297077,6.453408,6.270778,6.422726,5.009532,2139573
1996-02-22,6.413960,6.453408,6.301460,6.346752,4.950274,1722336
1996-02-23,6.297077,6.392044,6.209414,6.301460,4.914949,1495648
1996-02-26,6.297077,6.316070,6.240096,6.270778,4.891018,498549
1996-02-27,6.165583,6.178732,5.874836,5.905518,4.606127,2288234
1996-02-28,5.800323,5.965421,5.600161,5.630843,4.391888,3678752
1996-02-29,5.814934,5.965421,5.813473,5.905518,4.606127,2723541
1996-03-01,5.961038,6.057466,5.600161,5.782791,4.510402,2565845
1996-03-04,5.600161,5.600161,5.600161,5.600161,4.367956,0
1996-03-05,5.508116,5.661525,5.243668,5.554869,4.332629,6773536
1996-03-06,5.318181,5.388311,4.900324,5.023051,3.917828,7479062
1996-03-07,4.865259,4.961687,4.779057,4.869642,3.798173,27365187
1996-03-08,4.806817,4.869642,4.779057,4.824350,3.762847,4859008
1996-03-11,4.836038,4.992369,4.809739,4.976298,3.881361,3323936
1996-03-12,4.952921,4.992369,4.869642,4.961687,3.869966,1909600
1996-03-13,5.011363,5.052272,4.961687,4.992369,3.893897,3137493
1996-03-14,4.982142,5.006979,4.869642,4.893018,3.816406,2566666
1996-03-15,4.894479,4.992369,4.869642,4.947077,3.858571,1898922
1996-03-18,4.992369,5.205681,4.992369,5.205681,4.060274,2278378
1996-03-19,5.230518,5.326947,5.052272,5.144317,4.012413,1319882
1996-03-20,5.113635,5.144317,4.961687,5.082953,3.964550,1066912
1996-03-21,5.025973,5.099025,4.992369,5.099025,3.977087,978208
1996-03-22,5.128246,5.174999,4.992369,5.144317,4.012413,2798283
1996-03-25,4.865259,5.052272,4.809739,5.052272,3.940620,871434
1996-03-26,5.011363,5.082953,4.992369,5.068343,3.953154,637354
1996-03-27,5.011363,5.113635,4.893018,4.893018,3.816406,2526421
1996-03-28,4.996752,5.052272,4.900324,4.961687,3.869966,3167883
1996-03-29,5.011363,5.023051,4.869642,4.916395,3.834639,1289493
1996-04-01,4.967531,4.992369,4.900324,4.976298,3.881361,90346
1996-04-02,4.982142,5.113635,4.931005,5.113635,3.988480,2327658
1996-04-03,5.201298,5.296265,5.129707,5.281655,4.119532,1387232
1996-04-04,5.318181,5.326947,5.234901,5.312336,4.143462,524010
1996-04-08,5.186687,5.326947,5.144317,5.234901,4.083064,1232821
1996-04-09,5.332791,5.357629,5.250973,5.258278,4.101298,995456
1996-04-10,5.180843,5.326947,5.180843,5.296265,4.130927,1255818
1996-04-11,5.259739,5.296265,5.205681,5.296265,4.130927,2549418
1996-04-12,5.288960,5.296265,5.234901,5.234901,4.083064,1232821
1996-04-15,5.259739,5.296265,5.234901,5.284577,4.121810,835296
1996-04-16,5.362012,5.478895,5.296265,5.417531,4.225510,934677
1996-04-17,5.388311,5.494966,5.388311,5.417531,4.225510,390954
1996-04-18,5.405843,5.570940,5.357629,5.570940,4.345165,311285
1996-04-19,5.508116,5.509577,5.478895,5.478895,4.273374,96096
1996-04-22,5.493505,5.509577,5.417531,5.464285,4.261978,183978
1996-04-23,5.388311,5.600161,5.388311,5.524187,4.308699,536330
1996-04-24,5.551947,5.554869,5.433603,5.433603,4.238045,445162
1996-04-25,5.464285,5.540259,5.433603,5.540259,4.321234,226688
1996-04-26,5.449674,5.540259,5.448213,5.478895,4.273374,38602
1996-04-29,5.417531,5.478895,5.417531,5.417531,4.225510,90346
1996-04-30,5.376622,5.448213,5.357629,5.388311,4.202720,198762
1996-05-01,5.347401,5.417531,5.326947,5.388311,4.202720,593824
1996-05-02,5.318181,5.341557,5.234901,5.326947,4.154859,981493
1996-05-03,5.234901,5.341557,5.234901,5.312336,4.143462,662816
1996-05-06,5.347401,5.402921,5.312336,5.402921,4.214114,1129333
1996-05-07,5.391233,5.570940,5.372239,5.540259,4.321234,8932001
1996-05-08,5.566557,5.570940,5.448213,5.570940,4.345165,1560533
1996-05-09,5.508116,5.509577,5.478895,5.478895,4.273374,190549
1996-05-10,5.478895,5.478895,5.388311,5.388311,4.202720,303072
1996-05-13,5.388311,5.464285,5.388311,5.448213,4.249442,575754
1996-05-14,5.493505,5.570940,5.448213,5.478895,4.273374,167552
1996-05-15,5.540259,5.844155,5.540259,5.782791,4.510402,662816
1996-05-16,5.771103,5.782791,5.722888,5.753570,4.487610,41888
1996-05-17,5.661525,5.829544,5.661525,5.782791,4.510402,468981
1996-05-20,5.756492,5.782791,5.706817,5.782791,4.510402,1264853
1996-05-21,5.712661,5.753570,5.677596,5.706817,4.451146,130592
1996-05-22,5.661525,5.692207,5.661525,5.677596,4.428354,293216
1996-05-23,5.508116,5.524187,5.234901,5.341557,4.166255,1435690
1996-05-24,5.566557,5.570940,5.509577,5.570940,4.345165,676778
1996-05-28,5.624999,5.630843,5.540259,5.547564,4.326932,439413
1996-05-29,5.595778,5.600161,5.540259,5.554869,4.332629,367957
1996-05-30,5.554869,5.692207,5.554869,5.661525,4.415819,298144
1996-05-31,5.683440,5.782791,5.616233,5.753570,4.487610,705525
1996-06-03,5.771103,5.844155,5.753570,5.813473,4.534332,294858
1996-06-04,5.965421,6.088148,5.965421,5.965421,4.652848,555221
1996-06-05,5.990258,6.057466,5.965421,5.981492,4.665383,849258
1996-06-06,5.981492,5.981492,5.981492,5.981492,4.665383,0
1996-06-07,5.814934,5.889447,5.782791,5.829544,4.546868,434485
1996-06-10,5.873375,5.905518,5.813473,5.874836,4.582195,1078410
1996-06-11,5.771103,5.782791,5.509577,5.524187,4.308699,1209002
1996-06-12,5.668830,5.753570,5.630843,5.722888,4.463680,1779829
1996-06-13,5.741882,5.813473,5.737499,5.753570,4.487610,1005312
1996-06-14,5.668830,5.722888,5.661525,5.677596,4.428354,751520
1996-06-17,5.610388,5.630843,5.486200,5.509577,4.297304,1809397
1996-06-18,5.522726,5.554869,5.113635,5.281655,4.119532,3612224
1996-06-19,5.274349,5.312336,5.144317,5.205681,4.060274,2730933
1996-06-20,5.158927,5.357629,5.158927,5.296265,4.130927,2284128
1996-06-21,5.405843,5.417531,5.099025,5.234901,4.083064,1861141
1996-06-24,5.113635,5.205681,5.113635,5.144317,4.012413,2269344
1996-06-25,5.040583,5.144317,4.976298,4.992369,3.893897,1970378
1996-06-26,4.996752,5.006979,4.840421,4.855031,3.786778,3550624
1996-06-27,4.779057,5.037661,4.779057,4.992369,3.893897,1520288
1996-06-28,5.069804,5.082953,4.961687,4.992369,3.893897,382741
1996-07-01,5.113635,5.144317,5.052272,5.129707,4.001016,508405
1996-07-02,5.128246,5.129707,5.014285,5.052272,3.940620,1897280
1996-07-03,4.836038,4.906168,4.809739,4.869642,3.798173,1777365
1996-07-05,4.900324,5.023051,4.900324,5.023051,3.917828,1161365
1996-07-08,4.992369,5.082953,4.992369,5.052272,3.940620,1475936
1996-07-09,5.142856,5.250973,5.113635,5.205681,4.060274,2247989
1996-07-10,5.113635,5.174999,4.855031,5.037661,3.929224,3474240
1996-07-11,4.894479,4.961687,4.809739,4.900324,3.822105,2605269
1996-07-12,4.836038,4.878408,4.687012,4.779057,3.727520,2079616
1996-07-15,4.687012,4.687012,4.390421,4.475161,3.490490,1377376
1996-07-16,4.456168,4.627109,4.444479,4.627109,3.609005,1049664
1996-07-17,4.792207,4.869642,4.703083,4.764447,3.716125,1435690
1996-07-18,4.748376,4.748376,4.581817,4.641720,3.620402,713738
1996-07-19,4.704544,4.779057,4.703083,4.779057,3.727520,700597
1996-07-22,4.792207,4.793668,4.596427,4.657791,3.632936,912501
1996-07-23,4.627109,4.627109,4.627109,4.627109,3.609005,0
1996-07-24,4.499999,4.565746,4.459090,4.475161,3.490490,451733
1996-07-25,4.499999,4.627109,4.200486,4.231168,3.300183,4160875
1996-07-26,4.251622,4.535064,4.169804,4.413798,3.442629,3530091
1996-07-29,4.499999,4.535064,4.475161,4.475161,3.490490,1164650
1996-07-30,4.499999,4.504382,4.421103,4.504382,3.513282,758912
1996-07-31,4.499999,4.596427,4.444479,4.596427,3.585074,1898101
1996-08-01,4.616882,4.779057,4.565746,4.733765,3.692194,1168757
1996-08-02,4.748376,4.900324,4.748376,4.869642,3.798173,292394
1996-08-05,4.869642,4.931005,4.869642,4.900324,3.822105,265290
1996-08-06,4.777596,4.809739,4.748376,4.748376,3.703590,80490
1996-08-07,4.793668,4.961687,4.793668,4.947077,3.858571,244757
1996-08-08,4.923700,5.023051,4.900324,5.023051,3.917828,1087445
1996-08-09,4.879869,4.947077,4.855031,4.900324,3.822105,407381
1996-08-12,4.777596,4.779057,4.603733,4.641720,3.620402,114986
1996-08-13,4.616882,4.627109,4.535064,4.611038,3.596469,174122
1996-08-14,4.529220,4.611038,4.520453,4.596427,3.585074,103488
1996-08-15,4.514609,4.565746,4.428408,4.535064,3.537214,490336
1996-08-16,4.485389,4.535064,4.459090,4.475161,3.490490,436128
1996-08-19,4.535064,4.627109,4.535064,4.603733,3.590774,248042
1996-08-20,4.646103,4.717694,4.565746,4.657791,3.632936,928106
1996-08-21,4.602272,4.657791,4.565746,4.581817,3.573679,797514
1996-08-22,4.596427,4.687012,4.596427,4.657791,3.632936,459125
1996-08-23,4.596427,4.657791,4.596427,4.657791,3.632936,14784
1996-08-26,4.687012,4.687012,4.627109,4.687012,3.655728,115808
1996-08-27,4.616882,4.687012,4.596427,4.672402,3.644332,475552
1996-08-28,4.687012,4.687012,4.627109,4.687012,3.655728,386848
1996-08-29,4.748376,4.748376,4.687012,4.687012,3.655728,176586
1996-08-30,4.627109,4.703083,4.627109,4.687012,3.655728,244757
1996-09-03,4.470778,4.489772,4.413798,4.475161,3.490490,926464
1996-09-04,4.368505,4.383116,4.352434,4.383116,3.418698,556864
1996-09-05,4.134739,4.200486,4.003246,4.048538,3.157737,1111264
1996-09-06,4.207791,4.292531,4.139122,4.216557,3.288787,556864
1996-09-09,4.266233,4.352434,4.261850,4.321752,3.370836,114165
1996-09-10,4.397726,4.535064,4.383116,4.504382,3.513282,809013
1996-09-11,4.324674,4.399187,4.185876,4.261850,3.324114,1929312
1996-09-12,4.251622,4.261850,4.169804,4.200486,3.276252,230794
1996-09-13,4.222402,4.231168,4.109902,4.155194,3.240925,836117
1996-09-16,4.193181,4.261850,4.169804,4.231168,3.300183,2004053
1996-09-17,4.324674,4.368505,4.261850,4.321752,3.370836,1828288
1996-09-18,4.412337,4.459090,4.383116,4.459090,3.477956,254613
1996-09-19,4.456168,4.459090,4.413798,4.413798,3.442629,95274
1996-09-20,4.475161,4.627109,4.475161,4.627109,3.609005,772053
1996-09-23,4.529220,4.535064,4.459090,4.504382,3.513282,318677
1996-09-24,4.514609,4.627109,4.489772,4.627109,3.609005,874720
1996-09-25,4.627109,4.687012,4.627109,4.687012,3.655728,749056
1996-09-26,4.748376,4.840421,4.748376,4.840421,3.775382,448448
1996-09-27,4.836038,4.840421,4.627109,4.627109,3.609005,793408
1996-09-30,4.631492,4.687012,4.581817,4.634415,3.614704,669386
1996-10-01,4.573051,4.581817,4.475161,4.535064,3.537214,1016810
